[19:58:36:721108 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 107667
[19:58:37:594819 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 106417
[19:58:38:339802 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 105167
[19:58:39:119223 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 103917
[19:58:39:827060 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 102667
[19:58:40:562789 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 101417
[19:58:41:252972 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 100167
[19:58:42:031679 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 98917
[19:58:42:782040 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 97667
[19:58:43:541498 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 96417
